Year,Plot,Achmi,Agrsm,Amoca,Petca,Andge,Asctu,Elyca,Koecr,Lesca,Liaas,Luppe,Monfi,Solri,Panvi,Petpu,Poapr,Schsc,Sornu,AbvBioAnnProd
2010,X81,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,272.45
2010,X82,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,251.59
2010,X83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,172.055
2010,X87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99.085
2010,X89,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,248.485
2010,X92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,93.4
2010,X93,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,226.355
2010,X94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,160.805
2010,X98,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,214.625
2010,X104,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,238.35
2010,X107,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,322.2
2010,X108,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,378.855
2010,X109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70.52
2010,X110,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,243.285
2010,X111,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,164.015
2010,X115,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,79.25
2010,X117,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,145.71
2010,X118,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,123.61
2010,X125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,188.155
2010,X129,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,115.305
2010,X130,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,181.325
2010,X133,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,340.065
2010,X135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99.83
2010,X136,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,237.145
2010,X137,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.145
2010,X138,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,218.87
2010,X139,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,302.145
2010,X142,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,195.22
2010,X146,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,288.37
2010,X149,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,312.685
2010,X156,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,254.35
2010,X157,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74.62
2010,X160,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,379.445
2010,X163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71.53
2010,X164,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,351.555
2010,X165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,88.525
2010,X167,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,126.16
2010,X168,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,127.63
2010,X169,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,359.535
2010,X170,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,183.82
2010,X171,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,217.345
2010,X174,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,226.58
2010,X175,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,218.3
2010,X176,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,125.63
2010,X177,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,258.61
2010,X178,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,198.02
2010,X185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,196.635
2010,X186,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,447.135
2010,X190,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,184.15
2010,X193,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,261.475
2010,X197,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,159.61
2010,X199,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,260.775
2010,X201,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,176.605
2010,X202,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,347.54
2010,X205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,173.7
2010,X206,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,322.18
2010,X208,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,245.11
2010,X210,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,303.23
2010,X211,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,219.025
2010,X213,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,306.825
2010,X220,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,294.59
2010,X223,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,127.85
2010,X224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,126.065
2010,X225,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,166.78
2010,X227,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,303.55
2010,X229,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,178.085
2010,X230,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,78.365
2010,X232,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,331.55
2010,X233,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,273.75
2010,X234,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,262.845
2010,X235,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,335.04
2010,X236,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,292.91
2010,X237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35.855
2010,X239,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,288.515
2010,X242,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,260.36
2010,X253,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,245.12
2010,X257,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,373.72
2010,X259,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,269.995
2010,X265,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,221.69
2010,X266,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,274.09
2010,X267,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,196.61
2010,X268,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,113.015
2010,X273,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,552.9
2010,X278,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,49.82
2010,X280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,73.91
2010,X282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115.055
2010,X283,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,78.86
2010,X286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,290.63
2010,X287,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,140.15
2010,X290,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,63.89
2010,X291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,172.025
2010,X292,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,279.725
2010,X293,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,270.42
2010,X299,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,266.155
2010,X300,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,282.95
2010,X301,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,235.345
2010,X302,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,225.215
2010,X303,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,349.385
2010,X304,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,131.385
2010,X307,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,255.38
2010,X308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36.185
2010,X311,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,153.445
2010,X313,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,253.715
2010,X318,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,320.57
2010,X324,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,88.27
2010,X325,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,222.56
2010,X328,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,346.1
2010,X329,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,271.955
2010,X330,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,175.33
2010,X331,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,242.91
2010,X334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,112.155
2010,X335,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,264.245
2010,X336,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,308.43
2010,X338,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,148.365
2010,X339,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,354.035
2010,X342,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,439.1
